wavelength_nm,sensitivity
6.840000000000000000e+02,2.297921682287991008e-05
6.850000000000000000e+02,2.134326840860407767e-05
6.860000000000000000e+02,1.982786077745254583e-05
6.870000000000000000e+02,1.842382668480249460e-05
6.880000000000000000e+02,1.712271646714435400e-05
6.890000000000000000e+02,1.591674040226851561e-05
6.900000000000000000e+02,1.479871580419027877e-05
6.910000000000000000e+02,1.376201845675188547e-05
6.920000000000000000e+02,1.280053802338770059e-05
6.930000000000000000e+02,1.190863710124058744e-05
6.940000000000000000e+02,1.108111361590168312e-05
6.950000000000000000e+02,1.031316627872975071e-05
6.960000000000000000e+02,9.600362852209646527e-06
6.970000000000000000e+02,8.938610990299300480e-06
6.980000000000000000e+02,8.324131440378848372e-06
6.990000000000000000e+02,7.753433411398284557e-06
7.000000000000000000e+02,7.223291929273332232e-06
7.010000000000000000e+02,6.730727015626393620e-06
7.020000000000000000e+02,6.272984539739601053e-06
7.030000000000000000e+02,5.847518606179809285e-06
7.040000000000000000e+02,5.451975352081868289e-06
7.050000000000000000e+02,5.084178038617352888e-06
7.060000000000000000e+02,4.742113330827856710e-06
7.070000000000000000e+02,4.423918668828023480e-06
7.080000000000000000e+02,4.127870641466377631e-06
7.090000000000000000e+02,3.852374280927067012e-06
7.100000000000000000e+02,3.595953203526406130e-06
7.110000000000000000e+02,3.357240528155972509e-06
7.120000000000000000e+02,3.134970509498662815e-06
7.130000000000000000e+02,2.927970828341019083e-06
7.140000000000000000e+02,2.735155486062984707e-06
7.150000000000000000e+02,2.555518254745907664e-06
7.160000000000000000e+02,2.388126638330957707e-06
7.170000000000000000e+02,2.232116303919258323e-06
7.180000000000000000e+02,2.086685945655115624e-06
7.190000000000000000e+02,1.951092546706340041e-06
7.200000000000000000e+02,1.824647007669375852e-06
